"longitude","latitude"
-84.229852,33.769955
-84.22786,33.770039
-84.22786,33.76943
-84.227789,33.76898
-84.22758,33.767699
-84.22758,33.7675
-84.227649,33.7672
-84.227769,33.766999
-84.228349,33.766389
-84.228489,33.766179
-84.228569,33.765979
-84.228629,33.765569
-84.228649,33.764309
-84.22862,33.763589
-84.227609,33.763509
-84.22657,33.76342
-84.22581,33.76342
-84.225349,33.763429
-84.223749,33.76369
-84.222889,33.763739
-84.22216,33.763739
-84.221469,33.76365
-84.22086,33.7635
-84.219679,33.763039
-84.21879,33.762844
-84.2185,33.762789
-84.21707,33.76252
-84.215539,33.762339
-84.21341,33.76237
-84.213139,33.76239
-84.212679,33.762469
-84.21095,33.76295
-84.208809,33.763549
-84.20824,33.763659
-84.207419,33.76371
-84.20531,33.76367
-84.203999,33.76365
-84.20256,33.76359
-84.20167,33.76348
-84.201009,33.763349
-84.20036,33.76313
-84.198709,33.762359
-84.198359,33.762239
-84.196649,33.761829
-84.19673,33.76112
-84.197149,33.75739
-84.197369,33.754949
-84.197389,33.75431
-84.197305,33.753625
-84.19722,33.75293
-84.19722,33.752159
-84.197309,33.751359
-84.19745,33.75051
-84.19747,33.74998
-84.197039,33.74766
-84.19658,33.74616
-84.196039,33.744839
-84.195979,33.74464
-84.195939,33.74443
-84.195939,33.744259
-84.196199,33.742889
-84.196279,33.742479
-84.1963,33.742269
-84.196219,33.741649
-84.19609,33.74129
-84.19549,33.74042
-84.195069,33.739829
-84.194829,33.739479
-84.194709,33.739289
-84.19461,33.739109
-84.19447,33.73873
-84.194419,33.738529
-84.19436,33.73792
-84.19422,33.735819
-84.194189,33.735169
-84.194069,33.73313
-84.194069,33.732769
-84.1941,33.73251
-84.19447,33.73118
-84.195489,33.73167
-84.195669,33.73175
-84.196799,33.732149
-84.19708,33.73222
-84.19788,33.73235
-84.20536,33.732704
-84.207959,33.73286
-84.20908,33.73306
-84.209949,33.733299
-84.21309,33.734309
-84.2136,33.73448
-84.213789,33.73456
-84.21384,33.733669
-84.21391,33.731699
-84.214039,33.72744
-84.214069,33.72617
-84.214099,33.72457
-84.21413,33.72375
-84.214179,33.723489
-84.214389,33.722909
-84.21526,33.72093
-84.21538,33.72052
-84.215429,33.72009
-84.215359,33.71891
-84.215349,33.71868
-84.215349,33.71788
-84.215679,33.715729
-84.21581,33.71504
-84.215439,33.715029
-84.214649,33.71498
-84.21438,33.71494
-84.21401,33.714829
-84.21391,33.714809
-84.21381,33.7148
-84.21163,33.71478
-84.21144,33.71474
-84.21115,33.71461
-84.211,33.71449
-84.21093,33.71441
-84.21083,33.71424
-84.21079,33.71415
-84.21075,33.713949
-84.21075,33.71266
-84.21011,33.71123
-84.210059,33.7111
-84.209849,33.710779
-84.2096,33.71057
-84.20927,33.71047
-84.20894,33.71036
-84.20821,33.71009
-84.20713,33.70954
-84.20669,33.70939
-84.206489,33.709369
-84.20603,33.70939
-84.20545,33.70953
-84.20441,33.70984
-84.20354,33.71012
-84.20296,33.71033
-84.20229,33.71049
-84.2015,33.71073
-84.1997,33.71124
-84.19952,33.71127
-84.199359,33.711299
-84.19925,33.7113
-84.19605,33.711279
-84.192839,33.711259
-84.192059,33.711259
-84.19109,33.71125
-84.189889,33.711259
-84.18766,33.711259
-84.18513,33.711219
-84.18408,33.71123
-84.18346,33.71126
-84.182189,33.71125
-84.18117,33.71119
-84.180649,33.711169
-84.18023,33.711149
-84.1799,33.71112
-84.17925,33.71095
-84.178869,33.710789
-84.17827,33.7104
-84.17759,33.70988
-84.17717,33.70965
-84.17665,33.70948
-84.17608,33.70937
-84.17077,33.70936
-84.17026,33.70935
-84.16973,33.7093
-84.16932,33.70922
-84.168499,33.70895
-84.16826,33.70882
-84.168469,33.70829
-84.16908,33.706949
-84.168779,33.706859
-84.16855,33.70678
-84.16841,33.70672
-84.16823,33.70662
-84.16797,33.70643
-84.16767,33.70612
-84.167158,33.70527
-84.166778,33.70547
-84.165869,33.705839
-84.16547,33.705979
-84.164619,33.706189
-84.164158,33.70628
-84.163798,33.70632
-84.162858,33.70633
-84.16257,33.70634
-84.162319,33.706409
-84.162169,33.706479
-84.162069,33.706619
-84.16235,33.706648
-84.162665,33.706577
-84.162858,33.70633
-84.163798,33.70632
-84.164158,33.70628
-84.165129,33.70607
-84.16547,33.705979
-84.166379,33.70562
-84.166778,33.70547
-84.167158,33.70527
-84.16688,33.70477
-84.16677,33.7046
-84.16649,33.70429
-84.16624,33.7041
-84.1657,33.70384
-84.16528,33.70373
-84.16454,33.70365
-84.16002,33.7036
-84.15663,33.70361
-84.154949,33.703599
-84.15248,33.70358
-84.15032,33.703639
-84.149959,33.703639
-84.14772,33.70357
-84.14737,33.70357
-84.147209,33.70359
-84.146899,33.703699
-84.14691,33.70406
-84.146919,33.704499
-84.147359,33.704569
-84.147719,33.704689
-84.148339,33.704999
-84.14856,33.705039
-84.14866,33.70497
-84.1488,33.704939
-84.148909,33.70501
-84.14897,33.705099
-84.14897,33.70519
-84.148919,33.705279
-84.148829,33.705329
-84.1486,33.705309
-84.148519,33.70523
-84.14851,33.705099
-84.148049,33.70484
-84.147719,33.704689
-84.147359,33.704569
-84.146919,33.704499
-84.14691,33.70406
-84.14683,33.703929
-84.146699,33.703869
-84.146529,33.70388
-84.14618,33.70406
-84.14457,33.70492
-84.14438,33.70502
-84.14382,33.70526
-84.14314,33.70547
-84.14243,33.70562
-84.142079,33.70568
-84.14087,33.70578
-84.13942,33.70589
-84.138659,33.705955
-84.13772,33.70602
-84.1372,33.70599
-84.13668,33.70591
-84.13634,33.705839
-84.135939,33.70573
-84.13572,33.70564
-84.13534,33.70547
-84.13456,33.705059
-84.13419,33.704999
-84.13392,33.70501
-84.13372,33.70503
-84.133559,33.705079
-84.133279,33.70521
-84.13306,33.705389
-84.132969,33.705489
-84.13224,33.706559
-84.13203,33.706779
-84.131819,33.70692
-84.13152,33.70702
-84.13127,33.70706
-84.13095,33.707049
-84.130769,33.70702
-84.130359,33.706909
-84.130029,33.706779
-84.12961,33.70645
-84.12952,33.706399
-84.12925,33.70627
-84.129049,33.70621
-84.12778,33.70598
-84.126889,33.70585
-84.12558,33.70556
-84.12491,33.7054
-84.12444,33.70534
-84.12393,33.70532
-84.12343,33.70536
-84.12313,33.70542
-84.121429,33.705929
-84.120759,33.706059
-84.12057,33.706089
-84.12028,33.70613
-84.117739,33.706389
-84.11715,33.706469
-84.116749,33.706469
-84.11665,33.706469
-84.116549,33.70646
-84.115319,33.706349
-84.115209,33.706379
-84.11509,33.70661
-84.11505,33.70671
-84.114739,33.70706
-84.11422,33.706699
-84.113509,33.70622
-84.11177,33.70514
-84.11046,33.704529
-84.11011,33.704379
-84.108869,33.704049
-84.10539,33.70353
-84.102799,33.70316
-84.101505,33.703085
-84.09975,33.703009
-84.09733,33.702759
-84.093889,33.702269
-84.093619,33.702249
-84.091939,33.70232
-84.08957,33.70226
-84.088679,33.70222
-84.08869,33.701489
-84.088649,33.70098
-84.08869,33.69973
-84.088799,33.698659
-84.088819,33.69708
-84.08863,33.69708
-84.08756,33.69708
-84.08676,33.697069
-84.085879,33.69698
-84.082739,33.69598
-84.08288,33.695879
-84.083029,33.695719
-84.083129,33.695539
-84.08347,33.694609
-84.08401,33.69312
-84.08417,33.69277
-84.08429,33.692599
-84.084729,33.69216
-84.084899,33.69204
-84.08526,33.69185
-84.08581,33.69167
-84.086209,33.691619
-84.087769,33.6916
-84.089459,33.691639
-84.08963,33.691639
-84.090239,33.691719
-84.09047,33.691759
-84.091344,33.692104
-84.09201,33.692499
-84.09306,33.693169
-84.093399,33.693359
-84.094029,33.69355
-84.09474,33.693629
-84.09616,33.693609
-84.09688,33.6937
-84.09745,33.69386
-84.09804,33.69413
-84.09876,33.69462
-84.09967,33.695269
-84.101219,33.696379
-84.100149,33.697509
-84.09958,33.698039
-84.09938,33.69817
-84.099079,33.698309
-84.099289,33.69883
-84.099329,33.69899
-84.099349,33.699169
-84.09934,33.699349
-84.099309,33.699539
