"longitude","latitude"
-84.297272,33.774669
-84.29765,33.77457
-84.29841,33.774579
-84.29999,33.77456
-84.3002,33.77451
-84.30034,33.77442
-84.30044,33.774289
-84.300509,33.77358
-84.30013,33.773569
-84.29947,33.773569
-84.29888,33.77356
-84.29871,33.773569
-84.29793,33.773569
-84.296529,33.773589
-84.296419,33.77358
-84.29494,33.77278
-84.29315,33.771779
-84.29286,33.771599
-84.292749,33.77151
-84.292689,33.771439
-84.29262,33.771229
-84.292569,33.769919
-84.292569,33.76859
-84.29266,33.76705
-84.29266,33.765979
-84.292649,33.765809
-84.292669,33.76451
-84.29249,33.76299
-84.292569,33.76213
-84.29266,33.76151
-84.29266,33.76127
-84.29217,33.76034
-84.29135,33.758919
-84.291289,33.7588
-84.2912,33.75839
-84.291209,33.7579
-84.29145,33.756719
-84.29157,33.75571
-84.29178,33.754339
-84.29198,33.75322
-84.292199,33.75219
-84.29225,33.7516
-84.292359,33.75004
-84.292379,33.749349
-84.29231,33.74857
-84.29223,33.747849
-84.29217,33.747499
-84.29204,33.747069
-84.29052,33.74384
-84.29009,33.74296
-84.28972,33.74217
-84.289549,33.741799
-84.28837,33.73937
-84.287739,33.73818
-84.28646,33.73596
-84.28635,33.73579
-84.28581,33.73499
-84.28453,33.73339
-84.283949,33.73269
-84.281379,33.729569
-84.280639,33.728539
-84.279855,33.727274
-84.27977,33.727139
-84.279199,33.725949
-84.27809,33.72352
-84.276595,33.720309
-84.27616,33.71944
-84.274939,33.717459
-84.273149,33.714869
-84.272309,33.713699
-84.271979,33.713099
-84.27176,33.71257
-84.27172,33.712429
-84.271629,33.712019
-84.271609,33.71145
-84.27164,33.711049
-84.27207,33.708809
-84.27215,33.70804
-84.272099,33.707279
-84.27205,33.707
-84.271839,33.706289
-84.271279,33.704869
-84.27117,33.704609
-84.27086,33.70392
-84.270749,33.703719
-84.270499,33.70339
-84.270069,33.702919
-84.26899,33.702019
-84.269539,33.70158
-84.269819,33.70131
-84.27,33.70111
-84.270129,33.70094
-84.27047,33.70025
-84.270889,33.698899
-84.27123,33.697709
-84.27187,33.69427
-84.272269,33.691589
-84.27237,33.69068
-84.27253,33.68945
-84.27256,33.688289
-84.27259,33.68598
-84.27263,33.6829
-84.272639,33.682709
-84.27273,33.682319
-84.272839,33.682069
-84.273189,33.681639
-84.27439,33.680799
-84.27533,33.68015
-84.27573,33.67984
-84.276039,33.679569
-84.27644,33.67906
-84.27684,33.67824
-84.276909,33.678069
-84.27696,33.67789
-84.27699,33.677379
-84.27708,33.67553
-84.277249,33.67475
-84.27759,33.67352
-84.278649,33.673529
-84.279079,33.67358
-84.28006,33.673879
-84.28131,33.674349
-84.28176,33.674439
-84.281999,33.674459
-84.28472,33.674399
-84.284929,33.674399
-84.28535,33.67445
-84.28556,33.67451
-84.28576,33.67459
-84.28603,33.674739
-84.287155,33.67562
-84.2873,33.6757
-84.28751,33.675789
-84.28771,33.67584
-84.288109,33.675889
-84.290019,33.675949
-84.291249,33.675889
-84.29258,33.67576
-84.29362,33.67568
-84.294229,33.67562
-84.295825,33.67532
-84.296099,33.67527
-84.29742,33.67494
-84.29808,33.674759
-84.298419,33.674619
-84.29865,33.674499
-84.29927,33.674049
-84.299929,33.67352
-84.300179,33.673389
-84.30058,33.673269
-84.300999,33.67322
-84.30118,33.67322
-84.302149,33.67346
-84.30399,33.67389
-84.30553,33.674209
-84.30575,33.674269
-84.306069,33.674389
-84.30635,33.67455
-84.306929,33.675
-84.30733,33.675359
-84.3077,33.6756
-84.30803,33.675769
-84.3084,33.67453
-84.308759,33.67348
-84.30881,33.67322
-84.30881,33.672629
-84.308719,33.67221
-84.30826,33.670989
-84.307299,33.668689
-84.30711,33.668139
-84.307004,33.667614
-84.306989,33.66751
-84.30662,33.66462
-84.30647,33.66322
-84.306419,33.66301
-84.306239,33.662649
-84.305989,33.66234
-84.305829,33.662199
-84.30473,33.66158
-84.303645,33.661024
-84.303259,33.660829
-84.302679,33.66063
-84.30239,33.660559
-84.30214,33.660519
-84.301599,33.660479
-84.29966,33.660499
-84.298829,33.660479
-84.29797,33.66047
-84.29754,33.66043
-84.29678,33.660209
-84.29643,33.66008
-84.29566,33.65987
-84.295074,33.65976
-84.2943,33.659639
-84.293259,33.659469
-84.292419,33.65936
-84.288849,33.65866
-84.286999,33.65825
-84.28673,33.65817
-84.286529,33.658119
-84.285489,33.657909
