"longitude","latitude"
-84.370049,33.82341
-84.370049,33.823049
-84.37002,33.82296
-84.36987,33.822929
-84.369719,33.82298
-84.369509,33.82374
-84.36928,33.82372
-84.368359,33.823589
-84.367909,33.82356
-84.367249,33.82358
-84.367359,33.822419
-84.367539,33.82064
-84.366679,33.820629
-84.36558,33.82062
-84.36488,33.8206
-84.363829,33.820589
-84.36347,33.8206
-84.363359,33.82062
-84.363249,33.820649
-84.360439,33.820649
-84.35967,33.82068
-84.358245,33.820659
-84.35813,33.820649
-84.3576,33.82052
-84.35704,33.820299
-84.355699,33.8198
-84.352599,33.818739
-84.35165,33.818439
-84.3521,33.817159
-84.353009,33.81502
-84.354059,33.813139
-84.354339,33.812729
-84.354589,33.81247
-84.35487,33.81223
-84.355249,33.811969
-84.35573,33.81174
-84.35793,33.81088
-84.3601,33.810039
-84.363309,33.80882
-84.365449,33.80788
-84.365589,33.807909
-84.365759,33.80796
-84.36605,33.8082
-84.36694,33.809119
-84.36788,33.810159
-84.368419,33.81079
-84.368809,33.810899
-84.36893,33.81091
-84.369409,33.810899
-84.37038,33.81067
-84.371319,33.81063
-84.372999,33.81024
-84.37352,33.81005
-84.374049,33.809769
-84.374829,33.80921
-84.37498,33.808999
-84.375489,33.80777
-84.37554,33.80751
-84.3755,33.8073
-84.375295,33.80677
-84.37513,33.80636
-84.37447,33.805219
-84.37396,33.80428
-84.37236,33.80192
-84.37229,33.801849
-84.371539,33.80041
-84.369639,33.79792
-84.368979,33.797069
-84.369529,33.79649
-84.37086,33.79519
-84.37324,33.792719
-84.37416,33.79172
-84.37542,33.79016
-84.375709,33.78981
-84.377329,33.788349
-84.377869,33.78784
-84.378049,33.7876
-84.3781,33.78743
-84.37812,33.786479
-84.37892,33.786459
-84.381479,33.78649
-84.382139,33.786499
-84.382179,33.78542
-84.382219,33.78429
-84.38247,33.781759
-84.382809,33.78175
-84.383509,33.781739
-84.38432,33.78169
-84.38463,33.781659
-84.384909,33.78156
-84.384539,33.780789
-84.38596,33.780769
-84.3867,33.78076
-84.3867,33.78148
