"longitude","latitude"
-84.438169,33.90773
-84.43812,33.90789
-84.4381,33.90804
-84.438129,33.908249
-84.438189,33.908439
-84.43873,33.90912
-84.43883,33.909279
-84.43888,33.909419
-84.438889,33.909709
-84.438859,33.90986
-84.43877,33.91011
-84.43869,33.910239
-84.438559,33.91038
-84.43842,33.91048
-84.43799,33.91062
-84.437039,33.9107
-84.43641,33.910709
-84.43602,33.91068
-84.434739,33.91036
-84.43436,33.910369
-84.434229,33.910389
-84.43364,33.910569
-84.433429,33.910609
-84.43331,33.910609
-84.433139,33.910589
-84.433019,33.91056
-84.432749,33.91044
-84.43243,33.910239
-84.432669,33.909849
-84.432769,33.90962
-84.432809,33.909399
-84.43284,33.90919
-84.43282,33.908789
-84.432219,33.906999
-84.431799,33.9059
-84.431679,33.90578
-84.43054,33.904969
-84.43001,33.90541
-84.42984,33.90551
-84.428379,33.90631
-84.42804,33.90654
-84.427699,33.906879
-84.425629,33.91007
-84.424584,33.911369
-84.42352,33.9123
-84.42151,33.913829
-84.421109,33.91405
-84.4189,33.914649
-84.417104,33.915134
-84.416759,33.915269
-84.416619,33.9153
-84.416159,33.91532
-84.4156,33.9153
-84.415359,33.915269
-84.41509,33.915209
-84.41396,33.91469
-84.413799,33.914679
-84.413679,33.914719
-84.41332,33.913959
-84.413189,33.913399
-84.413149,33.912909
-84.4132,33.911659
-84.413149,33.91134
-84.413049,33.91097
-84.412219,33.9089
-84.41108,33.909399
-84.41045,33.90962
-84.410029,33.90972
-84.40957,33.909789
-84.408079,33.909869
-84.407869,33.909889
-84.4076,33.909949
-84.40552,33.910919
-84.4053,33.91107
-84.405139,33.911209
-84.404529,33.911949
-84.403295,33.913034
-84.40302,33.913259
-84.400709,33.914859
-84.399639,33.91551
-84.398719,33.91594
-84.39781,33.91631
-84.397609,33.916399
-84.39721,33.916539
-84.39629,33.917085
-84.39625,33.91711
-84.395699,33.917449
-84.39493,33.918019
-84.39432,33.91834
-84.392829,33.91885
-84.39204,33.91908
-84.391249,33.91939
-84.390979,33.919519
-84.390349,33.92006
-84.389519,33.920909
-84.38917,33.92122
-84.38877,33.921569
-84.38847,33.921779
-84.38824,33.921899
-84.387019,33.92236
-84.38346,33.92341
-84.38268,33.92363
-84.380989,33.923829
-84.38048,33.9239
-84.379729,33.924009
-84.37729,33.92443
-84.37684,33.924489
-84.37566,33.924399
-84.374889,33.924379
-84.373059,33.92444
-84.37272,33.9245
-84.371849,33.92476
-84.36841,33.92608
-84.36722,33.926634
-84.366719,33.92688
-84.366079,33.92723
-84.36552,33.92747
-84.359849,33.929209
-84.358024,33.929759
-84.357769,33.929839
-84.356769,33.93018
-84.35425,33.93135
-84.35364,33.931609
-84.3528,33.932079
-84.352169,33.93252
-84.35189,33.93219
-84.35171,33.93199
-84.350979,33.93133
-84.350749,33.931159
-84.35066,33.931259
-84.350503,33.93143
-84.350786,33.931644
