"longitude","latitude"
-84.44844,33.65191
-84.448569,33.65218
-84.44864,33.65238
-84.44869,33.652679
-84.448699,33.65339
-84.449089,33.65337
-84.44922,33.65162
-84.449309,33.650529
-84.449369,33.649769
-84.44936,33.64947
-84.449169,33.648349
-84.44916,33.648249
-84.449169,33.647709
-84.449499,33.647649
-84.44975,33.6476
-84.45105,33.64721
-84.451259,33.647159
-84.451449,33.64711
-84.452389,33.64651
-84.452579,33.64643
-84.45279,33.64639
-84.45293,33.64639
-84.453499,33.64651
-84.454279,33.646909
-84.45661,33.64807
-84.45839,33.648919
-84.45891,33.649109
-84.459449,33.649249
-84.45981,33.649309
-84.460559,33.64935
-84.4629,33.649364
-84.465049,33.64937
-84.467849,33.649419
-84.468609,33.649499
-84.468969,33.64957
-84.470599,33.65008
-84.47172,33.65048
-84.474269,33.65136
-84.475169,33.65164
-84.47596,33.65179
-84.47637,33.651839
-84.480254,33.65187
-84.48198,33.651859
-84.48308,33.65193
-84.483879,33.65201
-84.487509,33.652639
-84.48826,33.65279
-84.488859,33.65195
-84.489109,33.65158
-84.489749,33.650199
-84.490379,33.64871
-84.490729,33.647589
-84.49074,33.647429
-84.490709,33.647239
-84.490649,33.64703
-84.490069,33.64584
-84.48996,33.645559
-84.48943,33.644855
-84.489309,33.644649
-84.489229,33.644449
-84.489189,33.644259
-84.48916,33.643789
-84.489189,33.64356
-84.48924,33.64345
-84.48969,33.642809
-84.490029,33.642209
-84.49051,33.64179
-84.49064,33.64163
-84.49074,33.64146
-84.491039,33.640649
-84.491699,33.638809
-84.491934,33.637999
-84.49199,33.63777
-84.492269,33.635639
-84.49232,33.63453
-84.49228,33.63407
-84.49232,33.63206
-84.49208,33.630494
-84.492039,33.630229
-84.49195,33.628729
-84.491959,33.627129
-84.49214,33.624809
-84.49216,33.622839
-84.494359,33.62262
-84.49634,33.62244
-84.50016,33.62211
-84.503705,33.621764
-84.50466,33.621669
-84.505489,33.62151
-84.50673,33.621129
-84.507679,33.620739
-84.508789,33.620129
-84.51134,33.618145
-84.51161,33.61794
-84.51285,33.616969
-84.51309,33.61681
-84.51477,33.615429
-84.515539,33.614939
-84.519464,33.612964
-84.52327,33.611079
-84.52651,33.609479
-84.528504,33.608489
-84.530239,33.60764
-84.533199,33.60618
-84.53742,33.60411
-84.5401,33.602779
-84.543309,33.601199
-84.54538,33.600159
-84.54634,33.59951
-84.546799,33.59914
-84.54825,33.597649
-84.54852,33.598079
-84.54948,33.599619
-84.549839,33.60027
-84.54891,33.600259
-84.546799,33.60025
-84.54649,33.600139
-84.545939,33.5998
-84.546799,33.59914
-84.54825,33.597649
-84.549039,33.596889
-84.54924,33.596669
-84.5496,33.59594
-84.549719,33.59539
-84.54969,33.594679
-84.548944,33.591724
-84.548899,33.591499
-84.548859,33.590919
-84.5488,33.587559
-84.54883,33.586339
-84.549119,33.58504
-84.54934,33.584449
-84.54944,33.5842
-84.549799,33.58354
-84.55075,33.582259
-84.55141,33.581619
-84.55254,33.58083
-84.55299,33.580539
-84.55705,33.578619
-84.55968,33.57735
-84.56288,33.57587
-84.56611,33.574519
-84.567449,33.573869
-84.56851,33.573209
-84.570199,33.572349
-84.573439,33.570809
-84.5744,33.57037
-84.576979,33.56911
-84.57887,33.568199
-84.580729,33.567359
-84.581529,33.56686
-84.581799,33.56659
-84.583089,33.564859
-84.583555,33.56421
-84.58404,33.563559
-84.585269,33.562039
-84.5863,33.56109
-84.58719,33.56047
-84.58979,33.558779
-84.592059,33.55733
-84.592529,33.557019
-84.59283,33.556809
-84.593929,33.556129
-84.595549,33.555149
-84.599939,33.55231
-84.60108,33.55157
-84.60354,33.549979
-84.60629,33.548189
-84.608659,33.546655
-84.609459,33.546139
-84.612519,33.54416
-84.616204,33.541759
-84.619149,33.53987
-84.620489,33.539079
-84.62111,33.5388
-84.622519,33.538339
-84.624144,33.538059
-84.628119,33.537819
-84.63201,33.53759
-84.632649,33.537539
-84.63552,33.53732
-84.63751,33.537149
-84.63887,33.536939
-84.64018,33.536609
-84.641305,33.536239
-84.642219,33.53593
-84.646159,33.53422
-84.64977,33.532619
-84.6529,33.53123
-84.655539,33.53008
-84.657815,33.529344
-84.659299,33.528879
-84.66167,33.52809
-84.662559,33.52761
-84.66308,33.527229
-84.663419,33.526859
-84.6636,33.52663
-84.663899,33.5261
-84.66469,33.524749
-84.666629,33.521939
-84.66861,33.518959
-84.66963,33.517514
