"longitude","latitude"
-84.25251,33.772272
-84.25151,33.772262
-84.25145,33.77169
-84.25074,33.77176
-84.24943,33.77204
-84.24962,33.771759
-84.250489,33.770369
-84.25155,33.76859
-84.25136,33.76753
-84.251389,33.76656
-84.251429,33.765459
-84.25128,33.76484
-84.251049,33.76418
-84.25071,33.763639
-84.250389,33.763199
-84.249849,33.7627
-84.249049,33.762179
-84.248479,33.761909
-84.24787,33.76168
-84.246575,33.76131
-84.244349,33.76071
-84.24278,33.760289
-84.241929,33.759939
-84.24145,33.75966
-84.24083,33.759139
-84.238629,33.75696
-84.23856,33.756899
-84.23796,33.75631
-84.23745,33.75589
-84.237359,33.75581
-84.237249,33.75554
-84.236549,33.754339
-84.23574,33.75287
-84.23519,33.75195
-84.23469,33.7513
-84.23447,33.75109
-84.23414,33.75084
-84.234049,33.75078
-84.232919,33.75063
-84.23228,33.75064
-84.231669,33.75065
-84.23085,33.75065
-84.229149,33.750679
-84.228709,33.75065
-84.22859,33.75065
-84.22846,33.75065
-84.227609,33.750169
-84.224999,33.74868
-84.221899,33.746929
-84.22035,33.746029
-84.220009,33.745779
-84.219559,33.74534
-84.219189,33.744839
-84.218969,33.744469
-84.21873,33.743769
-84.2182,33.74098
-84.217749,33.738759
-84.21748,33.73803
-84.21719,33.73742
-84.216789,33.736829
-84.21698,33.736789
-84.21957,33.736829
-84.22175,33.73688
-84.22296,33.73692
-84.22363,33.736949
-84.226269,33.737039
-84.228,33.73708
-84.228629,33.737079
-84.229739,33.737139
-84.23031,33.73715
-84.23088,33.73719
-84.234279,33.737319
-84.237809,33.737469
-84.239575,33.737549
-84.241339,33.73762
-84.242529,33.73768
-84.24623,33.73781
-84.248909,33.73787
-84.249769,33.73789
-84.25327,33.73797
-84.2554,33.73801
-84.256219,33.738019
-84.25718,33.73804
-84.25906,33.738059
-84.26041,33.73808
-84.26179,33.738099
-84.26308,33.738099
-84.2667,33.738189
-84.27097,33.738275
-84.27261,33.73832
-84.27669,33.738429
-84.280919,33.738555
-84.285489,33.73871
-84.28656,33.738759
-84.28864,33.738799
-84.29028,33.73887
-84.29345,33.739
-84.29394,33.73905
-84.29462,33.73921
-84.295949,33.73961
-84.29666,33.73971
-84.29947,33.73979
-84.29997,33.7398
-84.30364,33.7399
-84.30658,33.73997
-84.308039,33.74
-84.309149,33.740029
-84.31203,33.7401
-84.31357,33.74015
-84.313889,33.740159
-84.315959,33.740239
-84.31894,33.74034
-84.31951,33.7403
-84.32016,33.74014
-84.32115,33.739769
-84.321359,33.73973
-84.32166,33.739699
-84.3262,33.7398
-84.327659,33.739829
-84.329119,33.73986
-84.329975,33.73989
-84.33342,33.739969
-84.33714,33.74005
-84.33934,33.74006
-84.339979,33.74008
-84.34288,33.74012
-84.3458,33.74015
-84.346889,33.740159
-84.34803,33.740179
-84.34926,33.740179
-84.349249,33.74107
-84.3492,33.74318
-84.34923,33.74505
-84.349229,33.74519
-84.349229,33.7453
-84.34922,33.74609
-84.34922,33.747149
-84.3492,33.7476
-84.3492,33.750169
-84.349189,33.75353
-84.349149,33.756859
-84.34916,33.758439
-84.349359,33.75843
-84.349929,33.758379
-84.35037,33.75831
-84.35076,33.75821
-84.35119,33.75804
-84.3531,33.756639
