"longitude","latitude"
-84.47424,33.777689
-84.47446,33.77795
-84.475829,33.779299
-84.47619,33.77976
-84.47641,33.780179
-84.47656,33.78058
-84.47662,33.78083
-84.476669,33.783239
-84.476669,33.78337
-84.476669,33.78358
-84.476669,33.78702
-84.476669,33.7876
-84.47701,33.78799
-84.47724,33.78832
-84.477449,33.78869
-84.4776,33.788939
-84.477799,33.789129
-84.47869,33.789699
-84.480259,33.79101
-84.48042,33.791179
-84.48079,33.79215
-84.48095,33.79244
-84.481509,33.79312
-84.48165,33.79324
-84.48185,33.79337
-84.481969,33.793419
-84.482964,33.793684
-84.483159,33.793719
-84.483589,33.793869
-84.483789,33.79398
-84.48393,33.794109
-84.48399,33.79419
-84.484659,33.7956
-84.484999,33.79601
-84.48506,33.796149
-84.485149,33.79622
-84.4853,33.796309
-84.485429,33.79634
-84.48664,33.79642
-84.486829,33.796519
-84.486889,33.79667
-84.486969,33.79936
-84.486989,33.799639
-84.48719,33.800579
-84.48731,33.800809
-84.487489,33.80106
-84.48703,33.801629
-84.48682,33.801829
-84.48649,33.801999
-84.486129,33.802119
-84.485659,33.802219
-84.485369,33.80236
-84.484939,33.80262
-84.484449,33.80291
-84.48386,33.803389
-84.48309,33.804379
-84.48269,33.804049
-84.4823,33.80363
-84.480589,33.801959
-84.480259,33.801709
-84.47992,33.801589
-84.47937,33.801459
-84.479089,33.80143
-84.4788,33.80143
-84.47633,33.8019
-84.475639,33.802119
-84.475519,33.800169
-84.47545,33.799469
