"longitude","latitude"
-84.38432,33.68103
-84.38416,33.678439
-84.384149,33.675539
-84.383664,33.673965
-84.383589,33.67377
-84.38348,33.673569
-84.38274,33.67297
-84.382529,33.67274
-84.38245,33.67258
-84.38241,33.672449
-84.382419,33.67231
-84.38249,33.67194
-84.382499,33.67172
-84.382459,33.671599
-84.38235,33.67145
-84.381619,33.670739
-84.380899,33.6702
-84.38024,33.66954
-84.37985,33.66905
-84.37968,33.668769
-84.379669,33.668549
-84.379819,33.668129
-84.380209,33.667399
-84.380269,33.667249
-84.38026,33.666989
-84.38007,33.66636
-84.38013,33.665199
-84.38028,33.66394
-84.380409,33.66051
-84.3805,33.655959
-84.38057,33.653749
-84.38061,33.652149
-84.382419,33.652209
-84.384059,33.65228
-84.3874,33.652289
-84.387939,33.6523
-84.388149,33.652329
-84.38836,33.65238
-84.388559,33.652449
-84.389259,33.652839
-84.389359,33.6529
-84.38933,33.65302
-84.389359,33.65404
-84.38933,33.654629
-84.389169,33.655139
-84.3889,33.655429
-84.388519,33.65567
-84.38576,33.65688
-84.383529,33.658429
-84.38344,33.658549
-84.383389,33.65879
-84.383449,33.65909
-84.38475,33.660599
-84.38389,33.661439
-84.38342,33.661939
-84.384639,33.66256
-84.38539,33.662939
-84.38563,33.66301
-84.385809,33.662999
