"longitude","latitude"
-84.429466,33.701222
-84.429442,33.701118
-84.429592,33.700088
-84.429652,33.700005
-84.429767,33.699988
-84.429858,33.700048
-84.429711,33.701321
-84.429635,33.70146
-84.42954,33.701529
-84.429099,33.701569
-84.42917,33.70119
-84.429239,33.700609
-84.42931,33.699389
-84.429379,33.69867
-84.4296,33.69733
-84.42962,33.69702
-84.43042,33.696989
-84.430569,33.697119
-84.430679,33.697199
-84.430819,33.697339
-84.43085,33.69747
-84.43083,33.697589
-84.430779,33.697689
-84.430659,33.697809
-84.43052,33.697899
-84.430389,33.69793
-84.43007,33.697979
-84.429729,33.697999
-84.429489,33.697979
-84.428209,33.697749
-84.42648,33.697379
-84.425949,33.69733
-84.42258,33.6976
-84.42139,33.6977
-84.418779,33.697705
-84.418319,33.6977
-84.416839,33.697649
-84.41646,33.6976
-84.41396,33.697
-84.41271,33.6967
-84.41217,33.69659
-84.41074,33.696479
-84.40854,33.69643
-84.408299,33.696399
-84.40768,33.69622
-84.4071,33.69592
-84.40464,33.693809
-84.403669,33.692719
-84.402909,33.69167
-84.402439,33.69079
-84.401449,33.689049
-84.40132,33.68885
-84.40111,33.68859
-84.399869,33.68754
-84.399559,33.687199
-84.399329,33.686729
-84.399149,33.685909
-84.399084,33.684175
-84.399049,33.68266
-84.39891,33.68112
-84.39828,33.677739
-84.398105,33.676489
-84.39797,33.6757
-84.39789,33.674049
-84.39795,33.67116
-84.397879,33.67061
-84.397879,33.66944
-84.397769,33.668519
-84.3975,33.667619
-84.39602,33.663849
-84.3954,33.662059
-84.39506,33.66039
-84.394939,33.659489
-84.39499,33.6592
-84.395109,33.65764
-84.39523,33.65659
-84.39546,33.65558
-84.395779,33.654769
-84.395909,33.654549
-84.396,33.654469
-84.39618,33.65435
-84.396279,33.654299
-84.39649,33.654219
-84.396629,33.654119
-84.396749,33.653929
-84.3969,33.653459
-84.396929,33.6532
-84.39606,33.652889
-84.3954,33.652579
-84.394719,33.65218
-84.39384,33.65154
-84.39306,33.650869
-84.39228,33.650009
-84.391879,33.64947
-84.39152,33.648859
-84.391409,33.64865
-84.39124,33.6482
-84.391019,33.647609
-84.39019,33.645019
-84.390059,33.644489
-84.39001,33.64401
-84.387545,33.640412
-84.386609,33.640509
-84.38594,33.640609
-84.385439,33.64075
-84.385029,33.640879
-84.383939,33.64124
-84.38346,33.641349
-84.38266,33.64144
-84.3821,33.641409
-84.38104,33.641249
-84.3805,33.64116
-84.37712,33.640649
-84.37562,33.640429
-84.37533,33.64038
-84.37389,33.63986
-84.372584,33.639384
-84.371889,33.63916
-84.370989,33.63888
-84.370349,33.63877
-84.370009,33.638739
-84.36975,33.63875
-84.36909,33.63886
-84.36844,33.639069
-84.36671,33.63966
-84.366109,33.6398
-84.364609,33.63992
-84.362659,33.63988
-84.362249,33.639889
-84.361839,33.639889
-84.36096,33.639889
-84.36062,33.639889
-84.359869,33.639909
-84.35942,33.639979
-84.358289,33.640389
-84.358019,33.640469
-84.357119,33.64064
-84.356149,33.64072
-84.35444,33.640669
-84.354139,33.640729
-84.353279,33.64103
-84.351549,33.6421
-84.35122,33.64228
-84.350939,33.64239
-84.35039,33.64251
-84.349479,33.642595
-84.349009,33.64263
-84.34851,33.6427
-84.34793,33.64286
-84.34756,33.643009
-84.34617,33.643979
-84.34526,33.644389
-84.34489,33.64448
-84.34163,33.644999
-84.33915,33.645409
-84.338889,33.64549
-84.338679,33.64555
-84.33835,33.64575
-84.33592,33.647839
-84.33566,33.64805
-84.33549,33.648159
-84.335279,33.648269
-84.33502,33.64836
-84.334369,33.648509
-84.333509,33.64859
-84.332939,33.648599
-84.33161,33.648509
-84.330929,33.64844
-84.330739,33.6484
-84.33044,33.64832
-84.330189,33.648229
-84.32997,33.648019
-84.32971,33.64781
-84.32724,33.64575
-84.325899,33.644609
-84.325019,33.64386
-84.32486,33.64372
-84.324089,33.642909
-84.322099,33.64033
-84.31994,33.637525
-84.31836,33.635459
-84.316759,33.63338
-84.31501,33.631109
-84.3148,33.630839
-84.31298,33.628479
-84.31232,33.62753
-84.311999,33.626919
-84.311259,33.62541
-84.310959,33.62472
-84.309949,33.622409
-84.30957,33.62153
-84.308139,33.618139
-84.30758,33.616949
-84.307159,33.616169
-84.305399,33.612899
-84.304699,33.611549
-84.303649,33.60961
-84.303489,33.609309
-84.30323,33.608939
-84.301419,33.605515
-84.300019,33.602929
-84.298269,33.59968
-84.29754,33.598419
-84.295339,33.59446
-84.29492,33.59378
-84.294449,33.592519
-84.294189,33.59167
-84.295209,33.59165
-84.295969,33.59161
-84.297409,33.591459
-84.29767,33.59149
-84.297919,33.591559
-84.29857,33.591829
-84.29999,33.59251
-84.301879,33.59346
-84.30198,33.59321
-84.30202,33.591289
-84.30204,33.590389
-84.302069,33.58865
-84.302089,33.5873
-84.302149,33.585949
-84.30226,33.58519
-84.30271,33.583885
-84.303299,33.582199
-84.303399,33.58174
-84.30354,33.57964
-84.30356,33.57895
-84.30352,33.578519
-84.303115,33.576809
-84.303099,33.576429
-84.303239,33.57583
-84.3035,33.57531
-84.30386,33.57478
-84.30436,33.57425
-84.30458,33.574069
-84.30657,33.57291
-84.308934,33.57159
-84.30969,33.571159
-84.31084,33.57051
-84.31216,33.569819
-84.31368,33.569169
-84.31507,33.568669
-84.314879,33.5678
-84.31439,33.565699
-84.314079,33.564549
-84.31386,33.564139
-84.31345,33.563599
-84.312949,33.563149
-84.31041,33.561139
-84.30926,33.56035
-84.30818,33.559749
-84.30655,33.559029
-84.305459,33.558659
-84.30253,33.55781
-84.3006,33.556989
-84.299149,33.556379
-84.29919,33.555969
-84.29929,33.55456
-84.299669,33.55253
-84.30146,33.5529
-84.301969,33.553
-84.302749,33.553099
-84.304409,33.553159
-84.305039,33.553199
-84.305229,33.55323
-84.305559,33.553319
-84.306009,33.553509
-84.308879,33.554879
-84.309709,33.555279
-84.31166,33.556209
-84.312289,33.556579
-84.31273,33.55692
-84.31316,33.557359
-84.313539,33.55789
-84.313789,33.558409
-84.31435,33.560109
-84.31444,33.560319
-84.31458,33.56054
-84.314669,33.560649
-84.314844,33.560815
-84.31501,33.560939
-84.315249,33.56107
-84.315389,33.56113
-84.315959,33.561279
-84.32106,33.562309
-84.32191,33.56249
-84.322239,33.561739
-84.32242,33.56164
-84.322609,33.56164
-84.322779,33.561699
-84.322959,33.561839
-84.32332,33.56224
-84.323409,33.56232
-84.32384,33.562679
-84.32466,33.563379
-84.325689,33.56433
-84.326429,33.565229
-84.327169,33.566189
-84.327869,33.56688
-84.32987,33.56846
-84.331129,33.569469
-84.331565,33.56975
-84.3317,33.56983
-84.33223,33.570109
-84.334069,33.570809
-84.33599,33.57137
-84.33668,33.571459
-84.337779,33.57148
-84.341539,33.57135
-84.342129,33.57133
-84.344369,33.57131
-84.34793,33.571379
-84.34867,33.57139
-84.348599,33.57158
-84.348579,33.57221
-84.34859,33.572509
-84.348699,33.572859
-84.34943,33.573759
-84.3492,33.573969
-84.34924,33.574089
-84.349339,33.57408
-84.349849,33.573739
-84.34994,33.573699
-84.35021,33.573679
