"longitude","latitude"
-84.413412,33.736927
-84.413435,33.735051
-84.413482,33.734975
-84.414111,33.734969
-84.4141,33.73536
-84.414049,33.73705
-84.415649,33.737059
-84.41773,33.737039
-84.41771,33.737999
-84.417679,33.74068
-84.41765,33.74146
-84.41755,33.743229
-84.417535,33.745959
-84.417539,33.746479
-84.417539,33.74661
-84.41751,33.74992
-84.417519,33.75277
-84.41751,33.755549
-84.417519,33.75745
-84.41749,33.75977
-84.417469,33.763044
-84.417439,33.766389
-84.417399,33.769969
-84.417399,33.770039
-84.417359,33.77288
-84.41734,33.77563
-84.417329,33.78007
-84.41728,33.78249
-84.4172,33.78273
-84.41794,33.783629
-84.41819,33.783869
-84.41897,33.784389
-84.41952,33.78466
-84.420059,33.784859
-84.421089,33.785079
-84.425049,33.78563
-84.42558,33.78573
-84.426649,33.7861
-84.427489,33.7863
-84.42783,33.786319
-84.427929,33.787
-84.428029,33.787649
-84.42824,33.788489
-84.428769,33.789679
-84.429419,33.790669
-84.4321,33.795009
-84.433529,33.79739
-84.435499,33.80063
-84.43617,33.802045
-84.43732,33.805589
-84.43842,33.809059
-84.43877,33.81041
-84.43918,33.812159
-84.43935,33.812789
-84.439509,33.813159
-84.439739,33.813509
-84.44007,33.81391
-84.440489,33.81428
-84.44087,33.814539
-84.4413,33.814759
-84.44185,33.814949
-84.444629,33.815769
-84.44549,33.816119
-84.446769,33.8168
-84.448519,33.81777
-84.450519,33.81886
