"longitude","latitude"
-84.360649,33.50582
-84.35846,33.50672
-84.3576,33.507159
-84.35717,33.507589
-84.356969,33.507939
-84.3568,33.50836
-84.35669,33.50855
-84.35639,33.508739
-84.35573,33.508079
-84.353889,33.50621
-84.35177,33.504099
-84.350009,33.502324
-84.349579,33.50188
-84.34541,33.49767
-84.344579,33.496809
-84.344119,33.496259
-84.343379,33.49516
-84.3429,33.49422
-84.34259,33.493409
-84.341849,33.49088
-84.34134,33.4891
-84.340979,33.487849
-84.34015,33.484909
-84.33933,33.48205
-84.33855,33.479329
-84.338229,33.478219
-84.337779,33.47663
-84.33693,33.47357
-84.33632,33.470469
-84.336179,33.469719
-84.33558,33.46664
-84.33539,33.465949
-84.33516,33.46536
-84.334739,33.464609
-84.334189,33.463899
-84.3338,33.463519
-84.33365,33.463379
-84.33094,33.461209
-84.33006,33.4604
-84.329329,33.459607
-84.328538,33.458549
-84.32829,33.45816
-84.32794,33.45756
-84.327539,33.456729
-84.327329,33.45623
-84.32715,33.45572
-84.326679,33.454079
-84.32583,33.450989
-84.325159,33.448599
-84.32496,33.44864
-84.32408,33.448769
-84.323719,33.448809
-84.323049,33.44882
-84.322179,33.44868
-84.321849,33.44857
-84.32145,33.448399
-84.31981,33.447429
-84.31877,33.44679
-84.317029,33.445729
-84.3168,33.445549
-84.31638,33.445119
-84.316249,33.444949
-84.31599,33.44445
-84.31575,33.4434
-84.31528,33.44057
-84.31495,33.43862
-84.31483,33.438139
-84.3146,33.437639
-84.31439,33.437319
-84.314633,33.437082
-84.315088,33.4377
-84.314709,33.437849
-84.31483,33.438139
-84.31495,33.43862
-84.31503,33.43909
-84.315659,33.44281
-84.315859,33.443969
-84.31599,33.44445
-84.316249,33.444949
-84.31653,33.44529
-84.316914,33.445639
-84.317029,33.445729
-84.31914,33.44701
-84.32145,33.448399
-84.321849,33.44857
-84.32281,33.448789
-84.323049,33.44882
-84.323719,33.448809
-84.32496,33.44864
-84.325159,33.448599
-84.32505,33.44831
-84.324619,33.447199
-84.323788,33.445299
-84.32232,33.442339
-84.321529,33.440499
-84.319949,33.440759
-84.31973,33.44073
-84.31959,33.44065
-84.318819,33.43977
-84.318159,33.43915
-84.315659,33.43731
-84.314199,33.436129
-84.31437,33.43599
-84.314629,33.435719
-84.315509,33.434529
-84.315939,33.434089
-84.31659,33.433659
-84.31799,33.432939
-84.319349,33.43252
-84.320339,33.43226
-84.32043,33.43355
-84.320559,33.43558
-84.320748,33.43808
-84.32096,33.439179
-84.32102,33.439449
-84.321159,33.44001
-84.32133,33.440519
-84.321669,33.44049
-84.32191,33.440499
-84.32217,33.44055
-84.322839,33.440869
-84.32308,33.440969
-84.32334,33.44104
-84.327379,33.441169
-84.331925,33.441309
-84.33231,33.441299
-84.333199,33.441359
-84.335649,33.44143
-84.338379,33.44133
-84.339649,33.44147
-84.343979,33.442529
-84.34452,33.4427
-84.344699,33.44283
-84.344819,33.442959
-84.344289,33.443149
-84.34403,33.443269
-84.34374,33.4435
-84.343449,33.44383
-84.34329,33.444049
-84.343159,33.44428
-84.342989,33.44478
-84.342869,33.44539
-84.34276,33.448989
-84.341889,33.448989
-84.33952,33.44898
-84.33755,33.4488
-84.337189,33.448789
-84.333719,33.448999
-84.333255,33.44898
-84.33283,33.44892
-84.332649,33.44888
-84.33165,33.44843
-84.330929,33.44814
-84.33069,33.448069
-84.330309,33.448
-84.330079,33.44798
-84.329329,33.448
-84.32603,33.44843
-84.32496,33.44864
-84.325339,33.44983
-84.32556,33.45067
-84.3265,33.454129
-84.326788,33.45518
-84.32706,33.45605
-84.327579,33.45728
-84.328089,33.45822
-84.328729,33.459149
-84.329539,33.46013
-84.33079,33.461329
-84.333329,33.46337
-84.333809,33.4638
-84.334349,33.464429
-84.334619,33.46483
-84.334809,33.465129
-84.335129,33.465819
-84.335419,33.466809
-84.335959,33.469719
-84.336559,33.472895
-84.336689,33.47359
-84.33763,33.476989
-84.338279,33.479349
-84.338659,33.48062
-84.33892,33.48147
-84.339119,33.482079
-84.339939,33.48492
-84.341169,33.489219
-84.341989,33.49211
-84.342238,33.49297
-84.342479,33.493719
-84.342858,33.49461
-84.343348,33.495489
-84.343919,33.496299
-84.3443,33.49677
-84.34705,33.49958
-84.34946,33.502015
-84.35161,33.504189
-84.35261,33.5052
-84.352809,33.50512
-84.35567,33.5036
-84.35589,33.50344
-84.3563,33.503019
-84.35641,33.50309
-84.356579,33.50313
-84.357529,33.50325
-84.35786,33.503339
-84.35815,33.503449
-84.358819,33.503799
-84.358939,33.50385
-84.35953,33.50399
-84.359819,33.50411
-84.36,33.50424
-84.36082,33.505559
-84.360849,33.50571
-84.360789,33.5058
-84.360649,33.50582
-84.36031,33.505949
