"longitude","latitude"
-84.507796,33.688446
-84.507889,33.690009
-84.507269,33.690029
-84.506969,33.69005
-84.50624,33.690139
-84.506229,33.68957
-84.506242,33.688386
-84.506269,33.6866
-84.50632,33.68342
-84.506329,33.682889
-84.504299,33.68286
-84.50396,33.682869
-84.50373,33.6829
-84.503409,33.683039
-84.50328,33.68313
-84.502899,33.68354
-84.502569,33.68378
-84.502289,33.683899
-84.50178,33.683999
-84.500089,33.68403
-84.49911,33.68407
-84.498709,33.68418
-84.49846,33.684309
-84.49811,33.68461
-84.49743,33.68551
-84.496595,33.686174
-84.49616,33.68627
-84.49273,33.686359
-84.49129,33.686339
-84.490299,33.687469
-84.489379,33.688539
-84.48926,33.688759
-84.489049,33.689599
-84.48906,33.69046
-84.489109,33.6907
-84.489169,33.69087
-84.48943,33.69128
-84.489849,33.69175
-84.49056,33.69259
-84.48914,33.69372
-84.487139,33.6953
-84.484289,33.697489
-84.481969,33.69925
-84.481559,33.69955
-84.47966,33.700949
-84.479089,33.701299
-84.47797,33.701819
-84.47763,33.70195
-84.47615,33.70238
-84.474199,33.702684
-84.474019,33.702699
-84.471169,33.702579
-84.470059,33.702579
-84.4697,33.70261
-84.46874,33.702859
-84.46759,33.703309
-84.46664,33.70384
-84.466369,33.703949
-84.465959,33.704049
-84.46543,33.704159
-84.463229,33.70454
-84.458629,33.70597
-84.45769,33.70633
-84.45562,33.707149
-84.45185,33.708629
-84.45055,33.70911
-84.44995,33.70936
-84.448529,33.70993
-84.44688,33.71094
-84.44651,33.711069
-84.44561,33.711239
-84.442059,33.711839
-84.441119,33.71207
-84.43949,33.71266
-84.43785,33.7133
-84.433605,33.714664
-84.43247,33.71515
-84.43048,33.716259
-84.428289,33.71726
-84.426529,33.717929
