"longitude","latitude"
-84.271609,33.71145
-84.2715,33.711399
-84.270849,33.71139
-84.270729,33.71145
-84.27072,33.71256
-84.27176,33.71257
-84.27217,33.713469
-84.27304,33.7147
-84.274939,33.717459
-84.27616,33.71944
-84.276454,33.720014
-84.27731,33.72184
-84.278629,33.724679
-84.27958,33.72678
-84.28008,33.72765
-84.280969,33.729029
-84.281379,33.729569
-84.281479,33.729519
-84.28295,33.72929
-84.283839,33.72916
-84.28405,33.72913
-84.28477,33.72907
-84.28746,33.72915
-84.28756,33.72913
-84.28775,33.72907
-84.28792,33.72897
-84.28831,33.728599
-84.289079,33.72785
-84.28916,33.7278
-84.28935,33.7277
-84.28965,33.72763
-84.28985,33.72763
-84.29055,33.72767
-84.29066,33.72765
-84.29076,33.72764
-84.29087,33.72761
-84.290969,33.727569
-84.29116,33.72748
-84.29134,33.72737
-84.291699,33.727079
-84.29186,33.72694
-84.291969,33.72683
-84.29226,33.72643
-84.29272,33.725599
-84.29349,33.72423
-84.29379,33.72369
-84.2943,33.72279
-84.29469,33.72226
-84.29481,33.72212
-84.29655,33.72071
-84.29724,33.72027
-84.29744,33.72015
-84.29794,33.7199
-84.29852,33.71964
-84.29929,33.719359
-84.29952,33.71928
-84.29981,33.71919
-84.30002,33.71915
-84.300299,33.71911
-84.30093,33.71914
-84.3011,33.71917
-84.30185,33.7194
-84.30224,33.71948
-84.30254,33.71951
-84.30356,33.71953
-84.303849,33.71958
-84.30413,33.71966
-84.30426,33.7197
-84.30469,33.71991
-84.304859,33.720019
-84.305869,33.720619
-84.30606,33.72071
-84.30645,33.72083
-84.306749,33.720879
-84.308019,33.72096
-84.308209,33.720449
-84.308469,33.719799
-84.30871,33.719339
-84.309069,33.718989
-84.30916,33.71884
-84.30953,33.719119
-84.30986,33.71937
-84.3101,33.719529
-84.310259,33.719569
-84.31037,33.71948
-84.310439,33.71841
-84.31045,33.715399
-84.31046,33.71515
-84.310459,33.71394
-84.310499,33.713289
-84.310769,33.713289
-84.312069,33.713289
-84.31224,33.713309
-84.31239,33.7134
-84.31246,33.71351
-84.31247,33.71361
-84.31243,33.71372
-84.31202,33.71426
-84.31198,33.71435
-84.31196,33.71445
-84.311999,33.715569
-84.313129,33.715589
-84.31329,33.71557
-84.313459,33.71552
-84.31356,33.71547
-84.31393,33.71517
-84.31411,33.71506
-84.31421,33.71502
-84.31432,33.715
-84.31769,33.71502
-84.3183,33.71502
-84.31873,33.71496
-84.31904,33.71487
-84.31923,33.714789
-84.31938,33.71474
-84.31951,33.71471
-84.31978,33.71468
-84.32064,33.71477
-84.32259,33.71506
-84.3227,33.71508
-84.3228,33.7151
-84.3229,33.71513
-84.32299,33.71517
-84.32316,33.71527
-84.32385,33.71605
-84.32399,33.71622
-84.3242,33.71642
-84.32453,33.71662
-84.325439,33.717049
-84.32569,33.71723
-84.32584,33.71736
-84.32594,33.71747
-84.32631,33.71729
-84.32651,33.71723
-84.32671,33.71721
-84.32991,33.717209
-84.32997,33.71864
-84.331359,33.71864
-84.33348,33.718669
-84.336819,33.718689
-84.33752,33.71866
-84.33845,33.71847
-84.33945,33.718459
-84.340059,33.71849
-84.340219,33.71849
-84.34067,33.71845
-84.341169,33.71835
-84.341309,33.71831
-84.341869,33.718049
-84.343059,33.717249
-84.34379,33.716739
-84.34422,33.716449
-84.34491,33.71611
-84.345849,33.715829
-84.3475,33.715669
-84.34834,33.71562
-84.34908,33.715569
-84.349479,33.715489
-84.351059,33.71541
-84.35138,33.715419
-84.35165,33.71545
-84.354059,33.715959
-84.354369,33.716059
-84.35452,33.71613
-84.35489,33.716329
-84.35553,33.71671
-84.355779,33.716859
-84.355969,33.71695
-84.356109,33.716999
-84.35649,33.717039
-84.36148,33.717069
-84.365299,33.717109
-84.36667,33.71714
-84.368529,33.7171
-84.368529,33.71833
-84.36852,33.72001
-84.36846,33.7228
-84.36843,33.725995
-84.36837,33.72937
-84.36827,33.732149
-84.368214,33.734899
-84.368199,33.735699
-84.368179,33.73854
-84.368099,33.742819
-84.368099,33.743909
-84.36841,33.74388
-84.36985,33.74366
-84.371729,33.743579
-84.372259,33.743499
-84.37332,33.74349
-84.37566,33.743499
-84.37699,33.743619
-84.377719,33.74365
-84.37855,33.74378
-84.379299,33.743949
-84.379299,33.744469
-84.37929,33.74671
-84.37933,33.746849
-84.37903,33.746849
-84.376659,33.74682
-84.37662,33.74741
-84.37662,33.749149
-84.37664,33.75018
-84.37474,33.750479
-84.374642,33.75005
-84.376316,33.749584
-84.376294,33.749826
-84.374696,33.750274
