"longitude","latitude"
-84.27736,33.81009
-84.277299,33.80996
-84.2772,33.80987
-84.277049,33.80979
-84.2769,33.809749
-84.27599,33.80972
-84.27597,33.80982
-84.2755,33.81092
-84.27499,33.810779
-84.27302,33.81024
-84.273169,33.810139
-84.27343,33.809629
-84.273499,33.80944
-84.273539,33.809339
-84.273639,33.80855
-84.27373,33.807699
-84.273849,33.807309
-84.27408,33.80693
-84.27464,33.806329
-84.276559,33.804519
-84.27784,33.803444
-84.278359,33.80303
-84.279589,33.80182
-84.28086,33.80034
-84.28077,33.8002
-84.28045,33.79956
-84.279249,33.797229
-84.27866,33.79653
-84.27761,33.795689
-84.277279,33.795409
-84.276949,33.79501
-84.27669,33.79456
-84.276539,33.79419
-84.27644,33.793849
-84.277109,33.793849
-84.27739,33.79382
-84.27757,33.793789
-84.278279,33.79359
-84.27926,33.79324
-84.28053,33.792859
-84.282979,33.792079
-84.28336,33.792019
-84.283739,33.79199
-84.28447,33.79207
-84.284929,33.79215
-84.28535,33.792189
-84.28543,33.792019
-84.2857,33.79142
-84.28537,33.79049
-84.28503,33.78949
-84.28304,33.78947
-84.28288,33.78948
-84.28285,33.79066
-84.28316,33.79063
-84.28387,33.790629
-84.284539,33.79064
-84.28465,33.79065
-84.28475,33.79064
-84.28526,33.79051
-84.28537,33.79049
-84.2857,33.79142
-84.28615,33.79086
-84.28656,33.790459
-84.288359,33.788819
-84.28905,33.78819
-84.28942,33.78776
-84.289879,33.78698
-84.29013,33.786679
-84.29052,33.786339
-84.291949,33.78563
-84.29238,33.78536
-84.29288,33.784939
-84.29401,33.7838
-84.29451,33.78312
-84.29477,33.78255
-84.294909,33.781939
-84.29494,33.78163
-84.294859,33.78091
-84.294819,33.780689
-84.294819,33.779499
-84.294819,33.779029
-84.294869,33.777779
-84.29561,33.77787
-84.29582,33.777879
-84.297059,33.777899
-84.297739,33.77789
-84.29816,33.777799
-84.298349,33.777699
-84.298639,33.77746
-84.298789,33.777219
-84.29884,33.777079
-84.298869,33.77633
-84.298869,33.774579
-84.29841,33.774579
-84.29765,33.77457
-84.29756,33.774629
-84.29765,33.77457
-84.29841,33.774579
-84.298869,33.774579
-84.29888,33.77356
-84.29889,33.77187
-84.29889,33.77131
-84.2989,33.77102
-84.29895,33.77083
-84.29948,33.7698
-84.29951,33.7697
-84.299519,33.769589
-84.299519,33.769489
-84.29942,33.76906
-84.299769,33.768949
-84.30013,33.76886
-84.30068,33.768749
-84.30094,33.76869
-84.30129,33.76859
-84.30171,33.76845
-84.303009,33.767989
-84.30542,33.767149
-84.30552,33.76711
-84.305719,33.76705
-84.30593,33.76699
-84.306299,33.766919
-84.306929,33.766739
-84.307159,33.76666
-84.308429,33.76623
-84.31002,33.765689
-84.31039,33.7656
-84.311099,33.76551
-84.312599,33.76541
-84.31263,33.765629
-84.31262,33.76583
-84.312599,33.765929
-84.312559,33.766019
-84.31251,33.76611
-84.31238,33.76627
-84.3122,33.766409
-84.312079,33.76648
-84.31195,33.766299
-84.31144,33.764989
-84.31123,33.76424
-84.31127,33.764149
-84.31134,33.76402
-84.311409,33.76395
-84.311609,33.76385
-84.31171,33.76385
-84.31312,33.76387
-84.313229,33.76389
-84.313339,33.763919
-84.31345,33.76397
-84.313166,33.764453
-84.312404,33.764453
