"longitude","latitude"
-84.35409,33.757399
-84.353274,33.757997
-84.353156,33.758042
-84.352765,33.757766
-84.352639,33.75788
-84.35167,33.758569
-84.350339,33.759489
-84.34988,33.75977
-84.34929,33.76007
-84.349339,33.760169
-84.349379,33.76028
-84.34939,33.76083
-84.34966,33.761519
-84.3497,33.76165
-84.3497,33.76176
-84.34963,33.76188
-84.349499,33.761929
-84.349359,33.761889
-84.34922,33.76178
-84.3492,33.760109
-84.34916,33.758439
-84.349169,33.755409
-84.3492,33.752409
-84.349189,33.74936
-84.349229,33.746519
-84.34923,33.74554
-84.349229,33.7453
-84.349229,33.74519
-84.34923,33.74471
-84.349229,33.744419
-84.349229,33.743989
-84.3492,33.74318
-84.34926,33.74037
-84.34926,33.740179
-84.34803,33.740179
-84.3458,33.74015
-84.345399,33.740139
-84.34471,33.739599
-84.34296,33.73822
-84.34282,33.73807
-84.341579,33.735849
-84.34138,33.73537
-84.341309,33.73514
-84.341229,33.73495
-84.341049,33.734679
-84.34098,33.7346
-84.340429,33.734119
-84.33941,33.73321
-84.33812,33.7321
-84.33714,33.73122
-84.33683,33.730979
-84.336489,33.730729
-84.336279,33.730739
-84.33578,33.7307
-84.33323,33.73078
-84.332609,33.730859
-84.33211,33.73099
-84.33163,33.731019
-84.33079,33.73089
-84.330639,33.730839
-84.330499,33.730759
-84.3304,33.73068
-84.33032,33.73056
-84.330149,33.730119
-84.330059,33.72999
-84.32993,33.7299
-84.329369,33.72962
-84.32895,33.72946
-84.32715,33.72872
-84.32696,33.72865
-84.32615,33.728189
-84.32583,33.727979
-84.324929,33.727449
-84.322589,33.725929
-84.322409,33.725809
-84.32143,33.72524
-84.32016,33.724559
-84.318865,33.723674
-84.317379,33.72268
-84.316209,33.722049
-84.313689,33.721049
-84.312599,33.720579
-84.311509,33.720189
-84.310499,33.719749
-84.30986,33.71937
-84.30916,33.71884
-84.30885,33.718499
-84.308679,33.718239
-84.308549,33.71804
-84.308349,33.717829
-84.30637,33.71611
-84.30604,33.7158
-84.305679,33.715299
-84.304939,33.714229
-84.304679,33.71348
-84.304315,33.712055
-84.30395,33.71112
-84.30347,33.7103
-84.30331,33.71008
-84.30267,33.709509
-84.300919,33.70782
-84.300319,33.707029
-84.299869,33.706579
-84.29975,33.70648
-84.2996,33.706369
-84.29943,33.70628
-84.29929,33.70624
-84.29864,33.70618
-84.29833,33.70616
-84.2981,33.70616
-84.29711,33.706019
-84.296649,33.705979
-84.29652,33.706269
-84.29626,33.70681
-84.29597,33.70739
-84.29587,33.70758
-84.29553,33.70803
-84.295279,33.708299
-84.29456,33.70895
-84.29175,33.71145
-84.29137,33.71177
-84.29121,33.71186
-84.29092,33.71193
-84.29082,33.71194
-84.29072,33.71194
-84.28917,33.71169
-84.28867,33.71165
-84.28545,33.711809
-84.28525,33.711439
-84.285009,33.711
-84.28494,33.71082
-84.28492,33.710739
-84.284869,33.71045
-84.28486,33.71024
-84.28496,33.70966
-84.285049,33.70919
-84.28521,33.708729
-84.28539,33.70832
-84.28545,33.708079
-84.28547,33.705979
-84.28545,33.70581
-84.28467,33.70579
-84.283599,33.705759
-84.282139,33.70573
-84.281979,33.70571
-84.280949,33.70542
-84.278569,33.705079
-84.27749,33.704979
-84.274909,33.70497
-84.27458,33.704959
-84.273459,33.70501
-84.271859,33.705039
-84.27135,33.705059
-84.27174,33.706039
-84.271899,33.70649
-84.27205,33.707
-84.27213,33.70761
-84.27215,33.70804
-84.27207,33.708809
-84.271899,33.70963
-84.27185,33.709799
-84.271609,33.71145
-84.271629,33.712019
-84.27172,33.712429
-84.27176,33.712569
-84.27072,33.71256
-84.270729,33.71145
-84.270829,33.711499
-84.271409,33.711499
-84.271529,33.711479
-84.271629,33.71123
